last_name;first_name;IVA;:LABEL;:ID
Fittipaldi;Gabriella;IT32676070843;Lawyer;623338
Piovani;Dionigi;IT74312490662;Lawyer;623341
Proietti;Valerio;IT14870440378;Lawyer;623344
Zanazzo;Saverio;IT38028910859;Lawyer;623347
Iannuzzi;Alfredo;IT67740800221;Lawyer;623350
Tosto;Eva;IT42052690171;Lawyer;623353
Doria;Mariano;IT81550670459;Lawyer;623356
Spanevello;Raffaello;IT18419300068;Lawyer;623359
Cammarata;Agnolo;IT50072430650;Lawyer;623362
Gaito;Marcello;IT83208470274;Lawyer;623365
Amato;Ivo;IT34666920029;Lawyer;623368
Nitto;Saverio;IT21091270039;Lawyer;623371
Interminelli;Berenice;IT29953750626;Lawyer;623374
Solimena;Ludovica;IT94843290332;Lawyer;623377
Bixio;Umberto;IT39264490820;Lawyer;623380
Pincherle;Luciano;IT19716100078;Lawyer;623383
Tartaglia;Tina;IT40236560302;Lawyer;623386
Montesano;Silvia;IT44886690328;Lawyer;623389
Liverotti;Annunziata;IT54136280598;Lawyer;623392
Sabbatini;Greca;IT10316120384;Lawyer;623395
Petrassi;Gioele;IT33270310239;Lawyer;623398
Rapisardi;Paulina;IT43000620757;Lawyer;623401
Spinola;Giuliano;IT05315180850;Lawyer;623404
Rensi;Sandro;IT95687530899;Lawyer;623407
Adinolfi;Martino;IT71453641210;Lawyer;623410
Bodoni;Silvia;IT50486350197;Lawyer;623413
Pellegrini;Romeo;IT31702030037;Lawyer;623416
Turchi;Ernesto;IT40289959997;Lawyer;623419
Bresciani;Tullio;IT19801120916;Lawyer;623422
Necci;Daniele;IT28034250317;Lawyer;623425
Angiolello;Rosa;IT35629850625;Lawyer;623428
Pareto;Marisa;IT46498200123;Lawyer;623431
Stefanelli;Luisa;IT30105820473;Lawyer;623434
Toscanini;Ruggiero;IT43659690044;Lawyer;623437
Brunelleschi;Annibale;IT51013380566;Lawyer;623440
Fallaci;Carolina;IT11330520377;Lawyer;623443
Garzoni;Carla;IT20451290421;Lawyer;623446
Galvani;Ruggero;IT03899408888;Lawyer;623449
Cavalcanti;Biagio;IT11308930566;Lawyer;623452
Draghi;Gianni;IT74466490989;Lawyer;623455
Sinisi;Fredo;IT36357000011;Lawyer;623458
Bocelli;Lamberto;IT90405220212;Lawyer;623461
Iannuzzi;Melissa;IT83162950089;Lawyer;623464
Fantini;Mario;IT34144480208;Lawyer;623467
Favata;Luigina;IT46521630320;Lawyer;623470
Prada;Anita;IT46262880738;Lawyer;623473
Baroffio;Teresa;IT13605890402;Lawyer;623476
Fagiani;Adriana;IT29838680733;Lawyer;623479
Vitturi;Luciana;IT43298679994;Lawyer;623482
Falcone;Irma;IT44621990231;Lawyer;623485
Pedroni;Armando;IT37961250240;Lawyer;623488
Traetta;Griselda;IT65402680451;Lawyer;623491
Gradenigo;Cecilia;IT88965010049;Lawyer;623494
Chiappetta;Melissa;IT97965430784;Lawyer;623497
Golgi;Benedetto;IT06538260495;Lawyer;623500
Boccioni;Venancio;IT17049060811;Lawyer;623503
Turci;Azeglio;IT29563390953;Lawyer;623506
Zecchini;Gianluca;IT92689520218;Lawyer;623509
Maggioli;Daria;IT39213610783;Lawyer;623512
Bernetti;Matteo;IT07221960953;Lawyer;623515
Guidotti;Salvatore;IT60621320187;Lawyer;623518
Fischetti;Silvio;IT91075030840;Lawyer;623521
Filogamo;Giuseppina;IT95710500950;Lawyer;623524
Chinnici;Leopoldo;IT45136880445;Lawyer;623527
Michelangeli;Iolanda;IT43206610560;Lawyer;623530
Legnante;Gioele;IT89230030549;Lawyer;623533
Cicala;Carla;IT79410190775;Lawyer;623536
Roccabonella;Vanessa;IT01050070919;Lawyer;623539
Pagnotto;Corrado;IT97374910863;Lawyer;623542
Vezzali;Serena;IT61938060227;Lawyer;623545
Vespa;Gianfrancesco;IT41131230603;Lawyer;623548
Montessori;Alessandro;IT66020981214;Lawyer;623551
Porzio;Lando;IT59666390352;Lawyer;623554
Columbo;Guglielmo;IT45609830711;Lawyer;623557
Marrone;Ilaria;IT25956810938;Lawyer;623560
Albertini;Aldo;IT33913360880;Lawyer;623563
Prada;Elmo;IT04575790672;Lawyer;623566
Cutuli;Mauro;IT28301020021;Lawyer;623569
Surian;Lazzaro;IT18802030124;Lawyer;623572
Martucci;Giuseppina;IT65601140018;Lawyer;623575
Draghi;Mattia;IT98961180118;Lawyer;623578
Chinnici;Pierangelo;IT23047600913;Lawyer;623581
Ramazzotti;Adriano;IT34018720432;Lawyer;623584
Monte;Giada;IT71756650173;Lawyer;623587
Marinetti;Greco;IT02228660482;Lawyer;623590
Marinetti;Guglielmo;IT95370550790;Lawyer;623593
Gatto;Tullio;IT17115240990;Lawyer;623596
Malenchini;Pasquale;IT16307330932;Lawyer;623599
Rizzo;Ernesto;IT41459060012;Lawyer;623602
Benussi;Nicola;IT20886740990;Lawyer;623605
Mannoia;Graziano;IT75622870204;Lawyer;623608
Procacci;Bartolomeo;IT82553620087;Lawyer;623611
Guglielmi;Priscilla;IT21518940248;Lawyer;623614
Sorrentino;Lina;IT41542420124;Lawyer;623617
Veneziano;Massimo;IT86056070963;Lawyer;623620
Gianvecchio;Antonia;IT80256370778;Lawyer;623623
Ligorio;Elvira;IT83262610955;Lawyer;623626
Gentilini;Bartolomeo;IT35129950446;Lawyer;623629
Juvara;Jolanda;IT83796960256;Lawyer;623632
Scarpa;Fulvio;IT37907070611;Lawyer;623635
Pacomio;Giancarlo;IT66959120974;Lawyer;623638
Comboni;Flora;IT38144040920;Lawyer;623641
Franscini;Vittoria;IT40081420123;Lawyer;623644
Rosiello;Flavia;IT55013580059;Lawyer;623647
Bonino;Girolamo;IT34100670222;Lawyer;623650
Fusani;Agnolo;IT21481980569;Lawyer;623653
Fieramosca;Gaspare;IT90970988888;Lawyer;623656
Zaccagnini;Aurora;IT37153361003;Lawyer;623659
Zanzi;Adriana;IT96709270928;Lawyer;623662
Goldstein;Tullio;IT97880830571;Lawyer;623665
Doria;Dario;IT58841690629;Lawyer;623668
Ligorio;Pierangelo;IT70701890561;Lawyer;623671
Borgia;Liberto;IT15130560871;Lawyer;623674
Mastroianni;Giancarlo;IT44190260586;Lawyer;623677
Campise;Matteo;IT14079360807;Lawyer;623680
Cociarelli;Cipriano;IT48972140387;Lawyer;623683
Mondadori;Pierluigi;IT77636480541;Lawyer;623686
Paolini;Nicolò;IT69769980017;Lawyer;623689
Sansoni;Paola;IT70897681006;Lawyer;623692
Treccani;Antonino;IT11584990193;Lawyer;623695
Mazzacurati;Pierpaolo;IT79008070298;Lawyer;623698
Onio;Baccio;IT86631340592;Lawyer;623701
Gravina;Orazio;IT56945680207;Lawyer;623704
Vitturi;Benedetto;IT51401240604;Lawyer;623707
Pagliaro;Gionata;IT72564130671;Lawyer;623710
Brugnaro;Aldo;IT56804140483;Lawyer;623713
Palombi;Alphons;IT33510230239;Lawyer;623716
Ricci;Raimondo;IT13323770373;Lawyer;623719
Legnante;Pasquale;IT95563400092;Lawyer;623722
Chinnici;Ernesto;IT82641640972;Lawyer;623725
Filogamo;Danilo;IT18593570312;Lawyer;623728
Cadorna;Stefano;IT21643480979;Lawyer;623731
Torricelli;Erika;IT00575600184;Lawyer;623734
Cremonesi;Adriano;IT89357990939;Lawyer;623737
Donini;Fabrizia;IT43365930890;Lawyer;623740
Mezzetta;Natalia;IT83641900606;Lawyer;623743
Cutuli;Antonia;IT26796880321;Lawyer;623746
Fanucci;Luigina;IT83098800598;Lawyer;623749
Stradivari;Guido;IT65230660931;Lawyer;623752
Ortese;Gastone;IT15332110863;Lawyer;623755
Procacci;Virgilio;IT20234230348;Lawyer;623758
Mattarella;Marcantonio;IT11545960970;Lawyer;623761
Canova;Ernesto;IT03416500399;Lawyer;623764
Baroffio;Luca;IT09661520180;Lawyer;623767
Maspero;Giacinto;IT06938680961;Lawyer;623770
Grossi;Ilaria;IT15676000407;Lawyer;623773
Greggio;Eugenia;IT75944970963;Lawyer;623776
Doglioni;Romina;IT37144530989;Lawyer;623779
Camanni;Gioffre;IT94223610158;Lawyer;623782
Pistoletto;Carlo;IT67844280213;Lawyer;623785
Anastasi;Liberto;IT79726110376;Lawyer;623788
Tolentino;Matilda;IT20625420664;Lawyer;623791
Canali;Gionata;IT23357110933;Lawyer;623794
Trebbi;Virginia;IT29519960198;Lawyer;623797
Zanichelli;Ezio;IT97431170832;Lawyer;623800
Vecoli;Maria;IT65549730763;Lawyer;623803
Nicoletti;Antonia;IT38708960596;Lawyer;623806
Dallapé;Sergius;IT05358410156;Lawyer;623809
Tartini;Veronica;IT00746360973;Lawyer;623812
Columbo;Orazio;IT96195320518;Lawyer;623815
Ponti;Graziano;IT30667870015;Lawyer;623818
Gucci;Giancarlo;IT71592700786;Lawyer;623821
Mercadante;Gabriele;IT45473820491;Lawyer;623824
Combi;Elena;IT50449650568;Lawyer;623827
Pedrazzini;Aldo;IT36164310918;Lawyer;623830
Mazzocchi;Giulietta;IT01564270930;Lawyer;623833
Salata;Sole;IT54263700202;Lawyer;623836
Bresciani;Ugolino;IT26165890877;Lawyer;623839
Asprucci;Sandra;IT80957680863;Lawyer;623842
Camiscione;Guarino;IT28003640951;Lawyer;623845
Anguissola;Renzo;IT10450990634;Lawyer;623848
Naccari;Marisa;IT66765480539;Lawyer;623851
Condoleo;Giorgio;IT66104710794;Lawyer;623854
Turchetta;Giampaolo;IT05387360026;Lawyer;623857
Bassi;Arnulfo;IT38171860679;Lawyer;623860
Luxardo;Sabatino;IT97209300637;Lawyer;623863
Marsili;Gabriella;IT30441630735;Lawyer;623866
Turrini;Piergiuseppe;IT82868179993;Lawyer;623869
Zola;Margherita;IT81140930595;Lawyer;623872
Goldstein;Armando;IT67825730640;Lawyer;623875
Alonzi;Amico;IT24647850304;Lawyer;623878
Mogherini;Emilio;IT82724340961;Lawyer;623881
Stucchi;Federica;IT64282490305;Lawyer;623884
Pasolini;Roman;IT35086880438;Lawyer;623887
Tomaselli;Elmo;IT83944740550;Lawyer;623890
Alonzi;Eugenia;IT52345741004;Lawyer;623893
Cardano;Liberto;IT84653820369;Lawyer;623896
Tebaldi;Piersanti;IT89630729997;Lawyer;623899
Cugia;Allegra;IT68997720666;Lawyer;623902
Grimani;Ida;IT43242000537;Lawyer;623905
Tiepolo;Giulietta;IT06806229990;Lawyer;623908
Sansoni;Lina;IT92990610625;Lawyer;623911
Cendron;Giada;IT24864970512;Lawyer;623914
Smirnoff;Annibale;IT99686820194;Lawyer;623917
Tomasetti;Matteo;IT31286230318;Lawyer;623920
Perozzo;Serafina;IT33205960058;Lawyer;623923
Sgarbi;Cassandra;IT61375700632;Lawyer;623926
Giradello;Flavia;IT45707060773;Lawyer;623929
Schiavo;Fiamma;IT80917500060;Lawyer;623932
Bruno;Adele;IT98349490296;Lawyer;623935
Battisti;Clelia;IT86134670743;Lawyer;623938
Finetti;Maurilio;IT57161060223;Lawyer;623941
Adinolfi;Ansaldo;IT45107170966;Lawyer;623944
Siffredi;Nadia;IT24509150017;Lawyer;623947
Rusticucci;Isa;IT55846080277;Lawyer;623950
Depero;Mariana;IT60918770433;Lawyer;623953
Visintini;Vanessa;IT38011400025;Lawyer;623956
Ciampi;Giulia;IT85542600839;Lawyer;623959
Mezzetta;Giorgia;IT65841420642;Lawyer;623962
Bellini;Lauretta;IT02274231204;Lawyer;623965
Crispi;Greco;IT56505560716;Lawyer;623968
Germano;Giulia;IT62036690444;Lawyer;623971
Magnani;Pietro;IT10545570581;Lawyer;623974
Nadi;Renata;IT81221850563;Lawyer;623977
Farinelli;Luca;IT19638160762;Lawyer;623980
Zacchia;Gionata;IT24637530452;Lawyer;623983
Sansoni;Telemaco;IT78212250993;Lawyer;623986
Babati;Flavia;IT40055640912;Lawyer;623989
Sandi;Severino;IT34038670823;Lawyer;623992
Paltrinieri;Liberto;IT60072930443;Lawyer;623995
Colletti;Giorgia;IT65990100227;Lawyer;623998
Murialdo;Giovanni;IT09969270298;Lawyer;624001
Flaiano;Calogero;IT34402870553;Lawyer;624004
Carosone;Calogero;IT09369260733;Lawyer;624007
Rosselli;Delfino;IT67896480356;Lawyer;624010
Nadi;Nicolò;IT08406550288;Lawyer;624013
Campanella;Biagio;IT69202390964;Lawyer;624016
Maspero;Liberto;IT92267790456;Lawyer;624019
Argento;Camillo;IT71672030062;Lawyer;624022
Montanari;Romana;IT09207930489;Lawyer;624025
Molesini;Tiziano;IT35302201203;Lawyer;624028
Mannoia;Tonia;IT10526040364;Lawyer;624031
Sibilia;Donna;IT96456440047;Lawyer;624034
Renault;Ugo;IT73075980075;Lawyer;624037
Taliani;Laura;IT83325460307;Lawyer;624040
Tozzi;Federigo;IT60044390692;Lawyer;624043
Bottigliero;Letizia;IT98627460953;Lawyer;624046
Camuccini;Guglielmo;IT32578100912;Lawyer;624049
Platini;Adamo;IT75300060110;Lawyer;624052
Tomasini;Giampiero;IT77780600795;Lawyer;624055
Caccioppoli;Giuliana;IT04675970364;Lawyer;624058
Scandone;Gemma;IT89238530144;Lawyer;624061
Paolucci;Aldo;IT81440540045;Lawyer;624064
Cossiga;Mauro;IT84119660409;Lawyer;624067
Gatto;Fredo;IT80171570916;Lawyer;624070
Casaleggio;Baldassare;IT56245050895;Lawyer;624073
Ostinelli;Gianni;IT10043070076;Lawyer;624076
Bondumier;Silvio;IT76323580464;Lawyer;624079
Alighieri;Massimiliano;IT14840210786;Lawyer;624082
Muratori;Carlo;IT65809150082;Lawyer;624085
Merisi;Luisa;IT61080500160;Lawyer;624088
Bazzi;Giovanni;IT64680630429;Lawyer;624091
Vespa;Enrico;IT90598010180;Lawyer;624094
Albertini;Salvi;IT01248040030;Lawyer;624097
Comboni;Gastone;IT31925701208;Lawyer;624100
Zanazzo;Mirko;IT29738520542;Lawyer;624103
Lombardo;Eliana;IT79366220931;Lawyer;624106
Iacobucci;Giuseppe;IT01356400034;Lawyer;624109
Marini;Lamberto;IT79059800528;Lawyer;624112
Benigni;Elvira;IT39936610391;Lawyer;624115
Pizziol;Biagio;IT71374970920;Lawyer;624118
Cheda;Damiano;IT41764790261;Lawyer;624121
Pistoletto;Ivan;IT72946190526;Lawyer;624124
Monaco;Lazzaro;IT30040600675;Lawyer;624127
Nitti;Chiara;IT05040000340;Lawyer;624130
Pacelli;Veronica;IT76948960117;Lawyer;624133
Lamborghini;Dante;IT30589490280;Lawyer;624136
Toldo;Elmo;IT95426980157;Lawyer;624139
Tozzi;Stefano;IT68126520086;Lawyer;624142
Leoncavallo;Stefania;IT21874700137;Lawyer;624145
Offredi;Melina;IT09333970995;Lawyer;624148
Aloisio;Stefano;IT98538740022;Lawyer;624151
Taliercio;Giampiero;IT32542100071;Lawyer;624154
Necci;Pomponio;IT81546350794;Lawyer;624157
Folliero;Daniele;IT07469270354;Lawyer;624160
Ortolani;Lazzaro;IT08604510241;Lawyer;624163
Schiavone;Silvestro;IT77057120683;Lawyer;624166
Frescobaldi;Fabrizio;IT48770370558;Lawyer;624169
Gilardoni;Griselda;IT88285400136;Lawyer;624172
Corradi;Fabrizio;IT43398380360;Lawyer;624175
Modigliani;Giacobbe;IT80540980077;Lawyer;624178
Adinolfi;Letizia;IT71682270948;Lawyer;624181
Pizziol;Annalisa;IT37394390647;Lawyer;624184
Pascarella;Michelotto;IT34441570446;Lawyer;624187
Munari;Caterina;IT32274530438;Lawyer;624190
Agnesi;Federico;IT98144730193;Lawyer;624193
Fabrizi;Luca;IT24509360848;Lawyer;624196
Casadei;Annetta;IT97496980414;Lawyer;624199
Ioppi;Patrizia;IT64676180306;Lawyer;624202
Sbarbaro;Tonia;IT84747610685;Lawyer;624205
Parisi;Ottone;IT73947880388;Lawyer;624208
Salandra;Mirco;IT65850721005;Lawyer;624211
Lattuada;Sabatino;IT54833670620;Lawyer;624214
Rossellini;Paride;IT90301830551;Lawyer;624217
Liverotti;Luca;IT87933350172;Lawyer;624220
Ubaldi;Mercedes;IT39151900790;Lawyer;624223
Pavarotti;Tina;IT63228210363;Lawyer;624226
Tarantino;Vito;IT33407160275;Lawyer;624229
Donà;Donatella;IT07490070997;Lawyer;624232
Sagnelli;Antonia;IT94078050468;Lawyer;624235
Pacelli;Micheletto;IT49732680027;Lawyer;624238
Rapisardi;Severino;IT98923960458;Lawyer;624241
Dalla;Bianca;IT43985930437;Lawyer;624244
Pisani;Rosina;IT17596990451;Lawyer;624247
Doglioni;Letizia;IT14011220804;Lawyer;624250
Ferrara;Camilla;IT28369290862;Lawyer;624253
Bonolis;Ansaldo;IT49176070776;Lawyer;624256
Albertini;Costantino;IT07196100494;Lawyer;624259
Abatantuono;Priscilla;IT66810670977;Lawyer;624262
Interminelli;Vittoria;IT75046860260;Lawyer;624265
Ricolfi;Lilla;IT31472430524;Lawyer;624268
Cavalcanti;Napoleone;IT42358870873;Lawyer;624271
Garozzo;Coriolano;IT50611840609;Lawyer;624274
Guinizzelli;Piergiuseppe;IT10763990164;Lawyer;624277
Benedetti;Panfilo;IT44579950906;Lawyer;624280
Tosi;Enzo;IT19491810370;Lawyer;624283
Benussi;Fiorino;IT75102620657;Lawyer;624286
Semitecolo;Ubaldo;IT05379560310;Lawyer;624289
Jacuzzi;Letizia;IT41582520940;Lawyer;624292
Pirandello;Ruggero;IT71122820393;Lawyer;624295
Gentili;Camillo;IT72140470583;Lawyer;624298
Carli;Mirko;IT72967480400;Lawyer;624301
Canetta;Arturo;IT77945060752;Lawyer;624304
Filippini;Filippo;IT73190920758;Lawyer;624307
Turchetta;Alphons;IT94767100822;Lawyer;624310
Goldoni;Pierluigi;IT71965350888;Lawyer;624313
Gregorio;Rembrandt;IT12516150435;Lawyer;624316
Ajello;Rosaria;IT69129090671;Lawyer;624319
Ginesio;Gelsomina;IT58739660247;Lawyer;624322
Castioni;Angelo;IT43161140710;Lawyer;624325
Trapani;Pina;IT56781770252;Lawyer;624328
Giannuzzi;Lodovico;IT30504990224;Lawyer;624331
Bulzoni;Antonia;IT66457690841;Lawyer;624334
Conte;Melina;IT78190470654;Lawyer;624337
Scialpi;Vito;IT32653760390;Lawyer;624340
Murialdo;Lodovico;IT18215670649;Lawyer;624343
Vecellio;Amalia;IT86363790246;Lawyer;624346
Canetta;Annibale;IT26919660535;Lawyer;624349
Sibilia;Silvia;IT74147940279;Lawyer;624352
Mogherini;Adelmo;IT65010550609;Lawyer;624355
Chiappetta;Pasqual;IT48756390935;Lawyer;624358
Bosurgi;Arsenio;IT44139670309;Lawyer;624361
Renzi;Cristina;IT63026740371;Lawyer;624364
Ricciardi;Saverio;IT94787580599;Lawyer;624367
Magnani;Baldassare;IT07265820170;Lawyer;624370
Trebbi;Cristina;IT23680450931;Lawyer;624373
Finotto;Tiziano;IT17182040273;Lawyer;624376
Dovara;Romolo;IT49735920628;Lawyer;624379
Visconti;Nicoletta;IT83348760790;Lawyer;624382
Argan;Mirco;IT06362430784;Lawyer;624385
Porcellato;Tina;IT17470640263;Lawyer;624388
Giolitti;Sandra;IT55924320728;Lawyer;624391
Tedesco;Livio;IT01165780485;Lawyer;624394
Cocci;Sandra;IT92274670089;Lawyer;624397
Cabrini;Mariano;IT79314480462;Lawyer;624400
Quasimodo;Agnolo;IT32071540390;Lawyer;624403
Marangoni;Gabriella;IT56259220665;Lawyer;624406
Salvemini;Atenulf;IT40739150510;Lawyer;624409
Civaschi;Flavia;IT27724320877;Lawyer;624412
Cerquiglini;Francesca;IT33463710609;Lawyer;624415
Morlacchi;Federigo;IT38945910479;Lawyer;624418
Barberini;Matteo;IT17510580123;Lawyer;624421
Iannucci;Gaetano;IT76582100947;Lawyer;624424
Bellò;Teresa;IT55077251209;Lawyer;624427
Busoni;Pier;IT08200860529;Lawyer;624430
Emo;Tonia;IT44369580319;Lawyer;624433
Parpinel;Alina;IT72936020659;Lawyer;624436
Mogherini;Ramona;IT43442810776;Lawyer;624439
Botticelli;Giulio;IT41519030906;Lawyer;624442
Pizzamano;Domenico;IT42504660467;Lawyer;624445
Bajardi;Pina;IT02853030621;Lawyer;624448
Santi;Ugo;IT39481960381;Lawyer;624451
Cardano;Flavio;IT18783020300;Lawyer;624454
Taliercio;Ruggiero;IT56293880151;Lawyer;624457
Renault;Matteo;IT69691551209;Lawyer;624460
Guinizzelli;Luisa;IT79044660169;Lawyer;624463
Antonucci;Amedeo;IT95703650721;Lawyer;624466
Zaguri;Fabio;IT87902820205;Lawyer;624469
Porcellato;Gianfrancesco;IT64576470922;Lawyer;624472
Calarco;Mattia;IT44608680938;Lawyer;624475
Pavarotti;Ruggiero;IT02500550302;Lawyer;624478
Dallara;Ugolino;IT09607070472;Lawyer;624481
Beccaria;Maria;IT15995630587;Lawyer;624484
Cossiga;Jolanda;IT03749400036;Lawyer;624487
Lollobrigida;Nico;IT30733780982;Lawyer;624490
Lercari;Maurilio;IT80519430146;Lawyer;624493
Barcella;Renata;IT37948240553;Lawyer;624496
Antonioni;Stefani;IT99155270277;Lawyer;624499
Baroffio;Valerio;IT46919060676;Lawyer;624502
Catalano;Panfilo;IT13243810739;Lawyer;624505
Tamborini;Sandra;IT75800330526;Lawyer;624508
Benigni;Laureano;IT55116390901;Lawyer;624511
Marini;Adelmo;IT12082120804;Lawyer;624514
Casellati;Gloria;IT94286970937;Lawyer;624517
Foscari;Franco;IT98445630696;Lawyer;624520
Serlupi;Fortunata;IT76767950751;Lawyer;624523
Caccianemico;Francesco;IT38449540707;Lawyer;624526
Vittadello;Paolo;IT99598720979;Lawyer;624529
Orlando;Gianluca;IT16691950105;Lawyer;624532
Zamengo;Simonetta;IT64683218883;Lawyer;624535
Catenazzi;Livia;IT57966460925;Lawyer;624538
Carducci;Stefania;IT14916290233;Lawyer;624541
Missoni;Enrico;IT77555520921;Lawyer;624544
Sismondi;Piergiorgio;IT36998770352;Lawyer;624547
Iannotti;Viridiana;IT45518420265;Lawyer;624550
Gabba;Federico;IT44225100898;Lawyer;624553
Renault;Giulio;IT61701630065;Lawyer;624556
Curiel;Piero;IT18061810364;Lawyer;624559
Sollima;Raffaella;IT28564920552;Lawyer;624562
Delle;Ninetta;IT74416100522;Lawyer;624565
Giannelli;Lucio;IT48219870952;Lawyer;624568
Longhena;Giulio;IT47942530818;Lawyer;624571
Onio;Sonia;IT59894840749;Lawyer;624574
Borromeo;Ronaldo;IT22187270180;Lawyer;624577
Natta;Armando;IT68062570079;Lawyer;624580
Luna;Niccolò;IT99044620401;Lawyer;624583
Lucciano;Maurilio;IT55551700754;Lawyer;624586
Treccani;Galasso;IT65452370698;Lawyer;624589
Innocenti;Giampiero;IT40387500040;Lawyer;624592
Trentini;Patrizia;IT20359510318;Lawyer;624595
Pedroni;Flavia;IT30550190281;Lawyer;624598
Condoleo;Sergius;IT84688290836;Lawyer;624601
Cortese;Donatella;IT77925940627;Lawyer;624604
Aldobrandi;Enrico;IT16157300605;Lawyer;624607
Castellitto;Gian;IT53441710612;Lawyer;624610
Boezio;Vittorio;IT04748420397;Lawyer;624613
Soderini;Ermenegildo;IT42331420960;Lawyer;624616
Bajamonti;Oreste;IT01347880237;Lawyer;624619
Mazzini;Sebastiano;IT58500860703;Lawyer;624622
Missoni;Vittorio;IT19125130591;Lawyer;624625
Galiazzo;Renzo;IT69794440110;Lawyer;624628
Bonomo;Roman;IT00531920056;Lawyer;624631
Righi;Riccardo;IT85248880388;Lawyer;624634
Columbo;Graziella;IT88581280703;Lawyer;624637
Endrizzi;Mario;IT80988420438;Lawyer;624640
Omma;Diana;IT79228100461;Lawyer;624643
Ottino;Marco;IT73213900076;Lawyer;624646
Babato;Calogero;IT83594550473;Lawyer;624649
Solimena;Lauretta;IT22761650682;Lawyer;624652
Ceri;Clelia;IT28674240685;Lawyer;624655
Satriani;Stefania;IT80275730093;Lawyer;624658
Giovine;Erika;IT06932810267;Lawyer;624661
Gigli;Evangelista;IT13657590199;Lawyer;624664
Lovato;Rodolfo;IT47106470678;Lawyer;624667
Vitturi;Luciana;IT75165710221;Lawyer;624670
Nicolucci;Fabrizio;IT51461090857;Lawyer;624673
Carducci;Filippo;IT69449940985;Lawyer;624676
Combi;Adelmo;IT66476950150;Lawyer;624679
Morabito;Paulina;IT85127320860;Lawyer;624682
Malatesta;Lorenzo;IT00623560018;Lawyer;624685
Carullo;Ermanno;IT26435520809;Lawyer;624688
Tartini;Eraldo;IT33482570216;Lawyer;624691
Pareto;Adriana;IT10414930452;Lawyer;624694
Staglieno;Mario;IT38659020416;Lawyer;624697
Trupiano;Angelo;IT03184720757;Lawyer;624700
Bandello;Ranieri;IT79458650078;Lawyer;624703
Filippini;Maria;IT21060190606;Lawyer;624706
Gagliano;Domenico;IT10061930540;Lawyer;624709
Seddio;Antonello;IT84854640590;Lawyer;624712
Amato;Bernardo;IT86840840556;Lawyer;624715
Gelli;Tina;IT15304890799;Lawyer;624718
Ferrata;Federica;IT81693720187;Lawyer;624721
Villarosa;Licia;IT20954660427;Lawyer;624724
Falier;Gaspare;IT40019100243;Lawyer;624727
Vendetti;Ruggero;IT82222560169;Lawyer;624730
Camilleri;Ippazio;IT39075330942;Lawyer;624733
Pederiva;Virgilio;IT97589470075;Lawyer;624736
Marrone;Luigi;IT10383300984;Lawyer;624739
Zanazzo;Antonella;IT26942080081;Lawyer;624742
Monduzzi;Adelasia;IT90289030315;Lawyer;624745
Ammaniti;Francesco;IT66266790709;Lawyer;624748
Cammarata;Giorgio;IT24925000473;Lawyer;624751
Giradello;Ninetta;IT81781900527;Lawyer;624754
Oscuro;Daria;IT69274670210;Lawyer;624757
Tirabassi;Giuliana;IT77265290500;Lawyer;624760
Migliaccio;Luisa;IT12509690587;Lawyer;624763
Porzio;Piergiuseppe;IT42832000162;Lawyer;624766
Germano;Rodolfo;IT85929910132;Lawyer;624769
Fuseli;Romana;IT50715610957;Lawyer;624772
Trentini;Maurizio;IT36510440377;Lawyer;624775
Balbo;Elisa;IT02617670225;Lawyer;624778
Filogamo;Lilla;IT56955830494;Lawyer;624781
Luciani;Niccolò;IT12099780665;Lawyer;624784
Condoleo;Rita;IT20558620116;Lawyer;624787
Magrassi;Mario;IT08002530346;Lawyer;624790
Pignatti;Gustavo;IT79806580787;Lawyer;624793
Traversa;Ernesto;IT11811450276;Lawyer;624796
Galtarossa;Gian;IT33632670833;Lawyer;624799
Cavanna;Elisa;IT08270540589;Lawyer;624802
Brancaccio;Marisa;IT69515850100;Lawyer;624805
Garibaldi;Sole;IT80343260560;Lawyer;624808
Paoletti;Paloma;IT69446040060;Lawyer;624811
Travaglia;Rocco;IT42788120337;Lawyer;624814
Rosselli;Lidia;IT99941450753;Lawyer;624817
Turchi;Monica;IT20542380637;Lawyer;624820
Ponti;Oreste;IT61380841207;Lawyer;624823
Monteverdi;Ermanno;IT33871740743;Lawyer;624826
Morellato;Aria;IT73931090127;Lawyer;624829
Zanzi;Gemma;IT45215910279;Lawyer;624832
Cabibbo;Severino;IT17352120178;Lawyer;624835
Gonzaga;Alessio;IT84484130715;Lawyer;624838
Gabrieli;Benvenuto;IT97654170998;Lawyer;624841
Lercari;Luchino;IT36882730694;Lawyer;624844
Pedroni;Temistocle;IT90581040863;Lawyer;624847
Segni;Aurora;IT94840480779;Lawyer;624850
Rosselli;Alina;IT21928331004;Lawyer;624853
Cuomo;Achille;IT41668730041;Lawyer;624856
Tedesco;Ornella;IT29480760908;Lawyer;624859
Tagliafierro;Adele;IT94619520888;Lawyer;624862
Aporti;Giacinto;IT47767190029;Lawyer;624865
Murialdo;Arsenio;IT15117650604;Lawyer;624868
Cesarotti;Orazio;IT23488750789;Lawyer;624871
Valmarana;Cecilia;IT05796591203;Lawyer;624874
Missoni;Micheletto;IT32647589996;Lawyer;624877
Trussardi;Elvira;IT90389100695;Lawyer;624880
Argenti;Benvenuto;IT75042530339;Lawyer;624883
