last_name;first_name;IVA;:LABEL;:ID
Viviani;Massimiliano;IT16538690625;Lawyer;1543547
Gabbana;Giorgio;IT93601310175;Lawyer;1543550
Togliatti;Maria;IT24712159995;Lawyer;1543553
Finetti;Armando;IT57960150373;Lawyer;1543556
Crespi;Annetta;IT85308620534;Lawyer;1543559
Ceravolo;Pierina;IT59199290236;Lawyer;1543562
Ariosto;Marta;IT20971680549;Lawyer;1543565
Ligorio;Fedele;IT46233940256;Lawyer;1543568
Malenchini;Stefania;IT79988050179;Lawyer;1543571
Coppola;Jolanda;IT61438700223;Lawyer;1543574
Grasso;Marta;IT26821460107;Lawyer;1543577
Montanariello;Arnulfo;IT51345180122;Lawyer;1543580
Broggini;Lorenzo;IT50984761002;Lawyer;1543583
Sommaruga;Baldassare;IT59320730241;Lawyer;1543586
Toscanini;Romana;IT32516650960;Lawyer;1543589
Poerio;Calogero;IT49366030523;Lawyer;1543592
Busoni;Sandro;IT92960720164;Lawyer;1543595
Satriani;Vito;IT34447140210;Lawyer;1543598
Brenna;Luigina;IT42378270211;Lawyer;1543601
Monti;Pomponio;IT10034340363;Lawyer;1543604
Magnani;Martino;IT43859440968;Lawyer;1543607
Caracciolo;Gaspare;IT85791770838;Lawyer;1543610
Maffei;Sylvia;IT52426040896;Lawyer;1543613
Pagliaro;Concetta;IT13984540198;Lawyer;1543616
Pastine;Carmelo;IT40428840678;Lawyer;1543619
Govoni;Susanna;IT84214850277;Lawyer;1543622
Fanucci;Enzo;IT74054030817;Lawyer;1543625
Florio;Guglielmo;IT70133110653;Lawyer;1543628
Totino;Calogero;IT30830480205;Lawyer;1543631
Barbarigo;Piersanti;IT52105850714;Lawyer;1543634
Lerner;Federigo;IT77105410227;Lawyer;1543637
Omma;Costanzo;IT92799610354;Lawyer;1543640
Rapisardi;Hugo;IT88430910385;Lawyer;1543643
Versace;Giovanni;IT58180570770;Lawyer;1543646
Babati;Annetta;IT47441260396;Lawyer;1543649
Bonomo;Gelsomina;IT35070120148;Lawyer;1543652
Carli;Sole;IT22235190760;Lawyer;1543655
Morrocco;Aria;IT30091790813;Lawyer;1543658
Toscani;Luigi;IT41606250045;Lawyer;1543661
Coardi;Rosaria;IT02058110053;Lawyer;1543664
Sagese;Ippazio;IT00837448885;Lawyer;1543667
Aporti;Pina;IT93321560273;Lawyer;1543670
Morandini;Umberto;IT23648870618;Lawyer;1543673
Villadicani;Vittoria;IT89041820930;Lawyer;1543676
Contarini;Gioacchino;IT64707140402;Lawyer;1543679
Gianinazzi;Gelsomina;IT95111780367;Lawyer;1543682
Chiaramonte;Sylvia;IT73110750665;Lawyer;1543685
Gradenigo;Elmo;IT39279310153;Lawyer;1543688
Bertoli;Concetta;IT49411590877;Lawyer;1543691
Binaghi;Paloma;IT25840410044;Lawyer;1543694
Foletti;Chiara;IT42671080846;Lawyer;1543697
Berrè;Antonella;IT39565660444;Lawyer;1543700
Vigorelli;Ermanno;IT34535980337;Lawyer;1543703
Morosini;Greca;IT98894410210;Lawyer;1543706
Einaudi;Gianluca;IT26800090214;Lawyer;1543709
Anguissola;Adamo;IT59250170442;Lawyer;1543712
Tosto;Federica;IT86754940525;Lawyer;1543715
Bertolucci;Valerio;IT68681250574;Lawyer;1543718
Sermonti;Fabrizio;IT68219500912;Lawyer;1543721
Tuzzolino;Tina;IT39594760140;Lawyer;1543724
Combi;Gioele;IT00324120617;Lawyer;1543727
Mazzi;Erika;IT73332250015;Lawyer;1543730
Foa;Augusto;IT27174510456;Lawyer;1543733
Liguori;Viridiana;IT58778240752;Lawyer;1543736
Filogamo;Michela;IT58848290209;Lawyer;1543739
Petrocelli;Piergiuseppe;IT26867090198;Lawyer;1543742
Scaduto;Lolita;IT28544140826;Lawyer;1543745
Bruno;Michelotto;IT98163030608;Lawyer;1543748
Dandolo;Graziella;IT62430420505;Lawyer;1543751
Onisto;Sonia;IT19239740426;Lawyer;1543754
Pedersoli;Barbara;IT06451550583;Lawyer;1543757
Trezzini;Lucio;IT62772690095;Lawyer;1543760
Bova;Agostino;IT79090220611;Lawyer;1543763
Montessori;Federigo;IT79783420775;Lawyer;1543766
Leblanc;Liliana;IT39610640094;Lawyer;1543769
Mantegna;Paulina;IT97137470247;Lawyer;1543772
Costanzi;Alfio;IT42484150976;Lawyer;1543775
Marini;Benedetto;IT75588400392;Lawyer;1543778
Stucchi;Costanzo;IT37922290244;Lawyer;1543781
Saffi;Michelangelo;IT90505700071;Lawyer;1543784
Tozzo;Livia;IT90234670553;Lawyer;1543787
Sermonti;Ludovica;IT88143710973;Lawyer;1543790
Detti;Bianca;IT09926240558;Lawyer;1543793
Badoglio;Fausto;IT50206380631;Lawyer;1543796
Tarantini;Pierluigi;IT71544370126;Lawyer;1543799
Pizzo;Temistocle;IT45858010775;Lawyer;1543802
Maggioli;Giulia;IT99732680675;Lawyer;1543805
Carriera;Agostino;IT65755790758;Lawyer;1543808
Piccinni;Rocco;IT96429530106;Lawyer;1543811
Gramsci;Pina;IT34730598884;Lawyer;1543814
Anguillara;Angelina;IT11776450626;Lawyer;1543817
Montanelli;Pierluigi;IT06541400708;Lawyer;1543820
Campise;Amadeo;IT10436841000;Lawyer;1543823
Venier;Panfilo;IT38884230228;Lawyer;1543826
Raimondi;Giorgio;IT63808190076;Lawyer;1543829
Cardano;Tullio;IT52146100939;Lawyer;1543832
Canetta;Melina;IT12915740737;Lawyer;1543835
Battaglia;Mirko;IT01821709993;Lawyer;1543838
Jilani;Giosuè;IT52109060682;Lawyer;1543841
Guarneri;Nadia;IT36386580249;Lawyer;1543844
Bova;Achille;IT46135290016;Lawyer;1543847
Beffa;Giulio;IT84070860709;Lawyer;1543850
Onisto;Claudia;IT76652460239;Lawyer;1543853
Bianchi;Sebastiano;IT04081870133;Lawyer;1543856
Ammaniti;Fabio;IT47102540136;Lawyer;1543859
Anastasi;Amalia;IT15814340574;Lawyer;1543862
Monti;Girolamo;IT20141570422;Lawyer;1543865
Albertini;Etta;IT71345610381;Lawyer;1543868
Morlacchi;Dionigi;IT44360710501;Lawyer;1543871
Pelli;Gioele;IT36530600315;Lawyer;1543874
Marsili;Liberto;IT33566420627;Lawyer;1543877
Giacconi;Flora;IT97898130162;Lawyer;1543880
Goldstein;Ottavio;IT27935780281;Lawyer;1543883
Costanzi;Giorgia;IT43049090491;Lawyer;1543886
Collina;Carmelo;IT76651710832;Lawyer;1543889
Iannuzzi;Dolores;IT62595030156;Lawyer;1543892
Accardo;Domenico;IT79858940624;Lawyer;1543895
Chechi;Costantino;IT78785940350;Lawyer;1543898
Einaudi;Antonina;IT86225240810;Lawyer;1543901
Trussardi;Coluccio;IT50108910519;Lawyer;1543904
Rocca;Luciano;IT04221650999;Lawyer;1543907
Cuomo;Ignazio;IT97039150962;Lawyer;1543910
Cantimori;Gioacchino;IT73288490458;Lawyer;1543913
Basadonna;Manuel;IT64419280330;Lawyer;1543916
Comboni;Giuseppe;IT27079580695;Lawyer;1543919
Mazzanti;Durante;IT09292210573;Lawyer;1543922
Martucci;Chiara;IT68352980889;Lawyer;1543925
Andreozzi;Agnolo;IT81400670683;Lawyer;1543928
Santorio;Mattia;IT46132420061;Lawyer;1543931
Lovato;Angelina;IT08624900307;Lawyer;1543934
Cuzzocrea;Daniele;IT75228280683;Lawyer;1543937
Romano;Gianpietro;IT96052540406;Lawyer;1543940
Branciforte;Giancarlo;IT76252810536;Lawyer;1543943
Vitturi;Letizia;IT54867690726;Lawyer;1543946
Viola;Vanessa;IT65692790978;Lawyer;1543949
Agnesi;Enzio;IT57566290292;Lawyer;1543952
Draghi;Ornella;IT06876250769;Lawyer;1543955
Majorana;Pompeo;IT36626360386;Lawyer;1543958
Gaiatto;Ruggiero;IT52427270377;Lawyer;1543961
Borsiere;Graziella;IT53017240291;Lawyer;1543964
Botticelli;Damiano;IT77807640675;Lawyer;1543967
Rinaldi;Stefani;IT10636390758;Lawyer;1543970
Mortati;Michelotto;IT44972510505;Lawyer;1543973
Caracciolo;Corrado;IT34933330242;Lawyer;1543976
Pietrangeli;Corrado;IT47932340467;Lawyer;1543979
Finotto;Orazio;IT45123020708;Lawyer;1543982
Guarneri;Giorgio;IT08158780828;Lawyer;1543985
Borzomì;Ilaria;IT36259660011;Lawyer;1543988
Fagotto;Sylvia;IT63510180563;Lawyer;1543991
Filangieri;Ansaldo;IT82708130693;Lawyer;1543994
Scarfoglio;Nicola;IT31290550578;Lawyer;1543997
Abba;Osvaldo;IT22772730853;Lawyer;1544000
Salata;Raimondo;IT68478690529;Lawyer;1544003
Inzaghi;Arnaldo;IT56610630768;Lawyer;1544006
Piccio;Fabrizia;IT62598908887;Lawyer;1544009
Argenti;Luca;IT36120950393;Lawyer;1544012
Marazzi;Virginia;IT86782650633;Lawyer;1544015
Gilardoni;Lilla;IT39460660069;Lawyer;1544018
Bianchini;Carolina;IT59419010828;Lawyer;1544021
Norbiato;Achille;IT79597270689;Lawyer;1544024
Zito;Simone;IT96179270648;Lawyer;1544027
Ginesio;Leopoldo;IT19179050729;Lawyer;1544030
Pelli;Stefani;IT15526710742;Lawyer;1544033
Casaleggio;Tonia;IT07834210150;Lawyer;1544036
Camanni;Giuliano;IT88646800818;Lawyer;1544039
Cainero;Graziella;IT12415470991;Lawyer;1544042
Bosurgi;Alfredo;IT70052610782;Lawyer;1544045
Morrocco;Marissa;IT33152750262;Lawyer;1544048
Serao;Delfino;IT63842940130;Lawyer;1544051
Bondumier;Lidia;IT22744860754;Lawyer;1544054
Marsili;Dolores;IT42357520263;Lawyer;1544057
Gozzi;Concetta;IT27805200527;Lawyer;1544060
Galilei;Jolanda;IT14690180089;Lawyer;1544063
Bembo;Aldo;IT83775090828;Lawyer;1544066
Toso;Valentina;IT80105860748;Lawyer;1544069
Basso;Margherita;IT36862110172;Lawyer;1544072
Martinelli;Gioele;IT45562640495;Lawyer;1544075
Babbo;Sante;IT93872080432;Lawyer;1544078
Alfonsi;Puccio;IT97358660930;Lawyer;1544081
Ortese;Dino;IT23365190992;Lawyer;1544084
Druso;Niccolò;IT68945400171;Lawyer;1544087
Andreozzi;Pomponio;IT86975650507;Lawyer;1544090
Bianchi;Amleto;IT58758540916;Lawyer;1544093
Notarbartolo;Ansaldo;IT39819110089;Lawyer;1544096
Rosiello;Guglielmo;IT16398350526;Lawyer;1544099
Battaglia;Franco;IT21405720836;Lawyer;1544102
Santi;Gelsomina;IT52480160192;Lawyer;1544105
Caboto;Arturo;IT10045110151;Lawyer;1544108
Ceravolo;Paulina;IT83173520962;Lawyer;1544111
Moccia;Letizia;IT86574940143;Lawyer;1544114
Righi;Morena;IT74115911211;Lawyer;1544117
Caccianemico;Morena;IT15557240924;Lawyer;1544120
Trincavelli;Corrado;IT12239159994;Lawyer;1544123
Luxardo;Coluccio;IT41825630829;Lawyer;1544126
Chiesa;Donatella;IT34776140724;Lawyer;1544129
Udinese;Giada;IT18702140767;Lawyer;1544132
Iannucci;Diana;IT38810170795;Lawyer;1544135
Chinnici;Matteo;IT77476770035;Lawyer;1544138
Cicilia;Aurora;IT06185430904;Lawyer;1544141
Giammusso;Orazio;IT11885620200;Lawyer;1544144
Fabbri;Nicolò;IT03696380579;Lawyer;1544147
Porcellato;Amedeo;IT50992400056;Lawyer;1544150
Notarbartolo;Vincenzo;IT54853100474;Lawyer;1544153
Pavanello;Giulietta;IT32997310746;Lawyer;1544156
Musatti;Lucia;IT73725560707;Lawyer;1544159
Novaro;Annetta;IT40464698881;Lawyer;1544162
Puglisi;Pierpaolo;IT98415880800;Lawyer;1544165
Gabbana;Giacomo;IT64207380722;Lawyer;1544168
Turchi;Michelotto;IT66078610970;Lawyer;1544171
Bocca;Federigo;IT64433390875;Lawyer;1544174
Necci;Valentina;IT17671410623;Lawyer;1544177
Argenti;Augusto;IT71445280614;Lawyer;1544180
Albertini;Ruggiero;IT33164530454;Lawyer;1544183
Fioravanti;Agostino;IT62714000080;Lawyer;1544186
Zola;Ernesto;IT13007520862;Lawyer;1544189
Franceschi;Antonello;IT75047740255;Lawyer;1544192
Manzoni;Corrado;IT98205030988;Lawyer;1544195
Paruta;Severino;IT15621510518;Lawyer;1544198
Alighieri;Pierluigi;IT84671210080;Lawyer;1544201
Castioni;Annibale;IT13222690532;Lawyer;1544204
Benussi;Nico;IT68998960667;Lawyer;1544207
Paruta;Niccolò;IT19232610808;Lawyer;1544210
Anguissola;Benvenuto;IT63603740505;Lawyer;1544213
Turchi;Leopoldo;IT17766860674;Lawyer;1544216
Moretti;Amanda;IT82846160321;Lawyer;1544219
Piccinni;Amadeo;IT30007010785;Lawyer;1544222
Cheda;Carla;IT26004840471;Lawyer;1544225
Pugliese;Marina;IT61765530391;Lawyer;1544228
Piccinni;Costanzo;IT47110220960;Lawyer;1544231
Mozart;Pier;IT63319910244;Lawyer;1544234
Sforza;Giulietta;IT70378670338;Lawyer;1544237
Iannucci;Corrado;IT37281610032;Lawyer;1544240
Varano;Fausto;IT73174330602;Lawyer;1544243
Spadafora;Niccolò;IT33310510871;Lawyer;1544246
Cortese;Cirillo;IT79275950222;Lawyer;1544249
Galvani;Lazzaro;IT96311890691;Lawyer;1544252
Napolitano;Giacinto;IT67814660451;Lawyer;1544255
Avogadro;Goffredo;IT90124410169;Lawyer;1544258
Pavanello;Domenico;IT49694820033;Lawyer;1544261
Vendetti;Gabriella;IT59579110681;Lawyer;1544264
Goldoni;Ivo;IT69378380740;Lawyer;1544267
Morandini;Flavio;IT16953500671;Lawyer;1544270
Paolini;Armando;IT71574940798;Lawyer;1544273
Maspero;Alphons;IT63563560885;Lawyer;1544276
Polesel;Alessio;IT06904040380;Lawyer;1544279
Vianello;Ubaldo;IT82358590592;Lawyer;1544282
Gentilini;Sebastiano;IT08074730923;Lawyer;1544285
Trotta;Ernesto;IT55834650792;Lawyer;1544288
Tron;Calcedonio;IT52684820989;Lawyer;1544291
Ostinelli;Stefani;IT38971280771;Lawyer;1544294
Venier;Osvaldo;IT07710170262;Lawyer;1544297
Camiscione;Gianfrancesco;IT90534380465;Lawyer;1544300
Benedetti;Romina;IT77716790330;Lawyer;1544303
Coppola;Gustavo;IT31209600852;Lawyer;1544306
Fagiani;Amedeo;IT07859290368;Lawyer;1544309
Mozart;Alessandra;IT72053588884;Lawyer;1544312
Baggio;Luigina;IT88619850113;Lawyer;1544315
Ruffini;Loredana;IT54855080989;Lawyer;1544318
Piccinni;Alessandro;IT70053140847;Lawyer;1544321
Metella;Matilda;IT86892630889;Lawyer;1544324
Palladio;Bartolomeo;IT93697980790;Lawyer;1544327
Salieri;Livia;IT33464110478;Lawyer;1544330
Cesarotti;Micheletto;IT91332680114;Lawyer;1544333
Gotti;Giuliana;IT21166310645;Lawyer;1544336
Quasimodo;Durante;IT24227190188;Lawyer;1544339
Iacovelli;Bernardo;IT21186520306;Lawyer;1544342
Vigorelli;Oreste;IT27721350018;Lawyer;1544345
Gotti;Luciano;IT01186070270;Lawyer;1544348
Cammarata;Giuliana;IT87800040088;Lawyer;1544351
Sagnelli;Dionigi;IT00814250585;Lawyer;1544354
Berrè;Ermanno;IT20433260211;Lawyer;1544357
Parmitano;Piergiuseppe;IT47504680050;Lawyer;1544360
Mazzanti;Puccio;IT47867540198;Lawyer;1544363
Parini;Filippo;IT05925410796;Lawyer;1544366
Babbo;Dionigi;IT69053380932;Lawyer;1544369
Cusano;Veronica;IT31986550478;Lawyer;1544372
Berengario;Arnaldo;IT10780910567;Lawyer;1544375
Prati;Leonardo;IT53896470621;Lawyer;1544378
Pisaroni;Roberta;IT05033680744;Lawyer;1544381
Vezzali;Mirko;IT58882450610;Lawyer;1544384
Pisani;Alfio;IT42263620561;Lawyer;1544387
Balotelli;Nina;IT92094730493;Lawyer;1544390
Paltrinieri;Giulietta;IT04219340561;Lawyer;1544393
Marazzi;Rosalia;IT06823930752;Lawyer;1544396
Sermonti;Romina;IT50797910226;Lawyer;1544399
Ferrari;Bettina;IT83151210305;Lawyer;1544402
Dallapé;Liberto;IT52713049998;Lawyer;1544405
Padovano;Amleto;IT31939270042;Lawyer;1544408
Leoncavallo;Pomponio;IT41362990339;Lawyer;1544411
Anastasi;Adriana;IT46533150929;Lawyer;1544414
Murri;Bianca;IT49924840660;Lawyer;1544417
Castellitto;Gabriele;IT89990750328;Lawyer;1544420
Forza;Damiano;IT18120701216;Lawyer;1544423
Casellati;Tonino;IT73887650304;Lawyer;1544426
Schicchi;Ivan;IT85963510046;Lawyer;1544429
Deledda;Massimo;IT90747810514;Lawyer;1544432
Faugno;Emma;IT58724020514;Lawyer;1544435
Carducci;Valentina;IT76666310396;Lawyer;1544438
Zoppetti;Rossana;IT75595820780;Lawyer;1544441
Borghese;Guarino;IT71505720947;Lawyer;1544444
Malipiero;Gioachino;IT63301160360;Lawyer;1544447
Luna;Cipriano;IT20937520649;Lawyer;1544450
Lucciano;Elladio;IT72641440887;Lawyer;1544453
Beffa;Teresa;IT37801330657;Lawyer;1544456
Piazzi;Bianca;IT94325470444;Lawyer;1544459
Botta;Alessandro;IT49255540434;Lawyer;1544462
Antonini;Mario;IT84633890870;Lawyer;1544465
Montecchi;Gianluca;IT84739680183;Lawyer;1544468
Renier;Dario;IT42339840714;Lawyer;1544471
Treves;Michelangelo;IT43490260072;Lawyer;1544474
Angiolello;Isabella;IT80969180514;Lawyer;1544477
Solari;Cesare;IT91576810344;Lawyer;1544480
Niggli;Mariano;IT72965710600;Lawyer;1544483
Pininfarina;Costanzo;IT20785170612;Lawyer;1544486
Comeriato;Cristina;IT81578490138;Lawyer;1544489
Scialpi;Luchino;IT89997710846;Lawyer;1544492
Papetti;Milena;IT37084050063;Lawyer;1544495
Russo;Gianfranco;IT69900120291;Lawyer;1544498
Natta;Isabella;IT92906520090;Lawyer;1544501
Maspero;Alberto;IT96740820095;Lawyer;1544504
Bonomo;Elmo;IT60213190287;Lawyer;1544507
Gravina;Mercedes;IT80923620563;Lawyer;1544510
Chindamo;Domenico;IT63860750478;Lawyer;1544513
Cuomo;Oreste;IT41950900476;Lawyer;1544516
Nicolini;Cassandra;IT06730620611;Lawyer;1544519
Ruggieri;Torquato;IT31781030163;Lawyer;1544522
Trentini;Liberto;IT15587470558;Lawyer;1544525
Ponti;Edoardo;IT86033640235;Lawyer;1544528
Camiscione;Luchino;IT60816870335;Lawyer;1544531
Missoni;Sabatino;IT03241389992;Lawyer;1544534
Faugno;Ottavio;IT12232940952;Lawyer;1544537
Bixio;Eva;IT72727570466;Lawyer;1544540
Silvestri;Gilberto;IT33543910443;Lawyer;1544543
Bignardi;Mirko;IT02396890200;Lawyer;1544546
Pozzecco;Benedetto;IT96646050060;Lawyer;1544549
Einaudi;Massimo;IT12592500362;Lawyer;1544552
Cadorna;Pasqual;IT62673990602;Lawyer;1544555
Gotti;Maria;IT98463440606;Lawyer;1544558
Mascheroni;Claudio;IT90276350635;Lawyer;1544561
Saraceno;Raffaele;IT82324740644;Lawyer;1544564
Mercalli;Mirko;IT67525080247;Lawyer;1544567
Scandone;Fiorenzo;IT62347980633;Lawyer;1544570
Dovara;Romina;IT42287180220;Lawyer;1544573
Morpurgo;Vito;IT05189550071;Lawyer;1544576
Garibaldi;Antonello;IT83967580297;Lawyer;1544579
Trupiano;Pierina;IT04428340915;Lawyer;1544582
Soffici;Elena;IT37910440413;Lawyer;1544585
Panicucci;Maria;IT97525570764;Lawyer;1544588
Filippini;Allegra;IT32854980151;Lawyer;1544591
Celentano;Lara;IT98443360650;Lawyer;1544594
Peano;Adelmo;IT83633310939;Lawyer;1544597
Balbi;Gianfrancesco;IT74466938888;Lawyer;1544600
Ajello;Filippa;IT74896760498;Lawyer;1544603
Canova;Ninetta;IT82562270874;Lawyer;1544606
Carfagna;Bianca;IT98658490192;Lawyer;1544609
Bonino;Elvira;IT66354290711;Lawyer;1544612
Montessori;Raffaele;IT26958140761;Lawyer;1544615
Liverotti;Eraldo;IT37410320396;Lawyer;1544618
Mercantini;Ugolino;IT17231390935;Lawyer;1544621
Gulotta;Ugolino;IT89454520654;Lawyer;1544624
Comeriato;Sabatino;IT59269820201;Lawyer;1544627
Lovato;Simone;IT48145500517;Lawyer;1544630
Fusani;Cassandra;IT67470550442;Lawyer;1544633
Riccardi;Carolina;IT84561200035;Lawyer;1544636
Inzaghi;Adelmo;IT93979660870;Lawyer;1544639
Bettoni;Tiziana;IT84323400212;Lawyer;1544642
Burcardo;Ruggero;IT75245470911;Lawyer;1544645
Impastato;Galasso;IT56657560514;Lawyer;1544648
Tencalla;Isabella;IT78743330538;Lawyer;1544651
Bondumier;Fedele;IT96521810828;Lawyer;1544654
Giulietti;Carla;IT21413370376;Lawyer;1544657
Monicelli;Atenulf;IT67927570613;Lawyer;1544660
Micca;Paloma;IT52000900770;Lawyer;1544663
Spanevello;Fabrizio;IT86211000798;Lawyer;1544666
Moneta;Gaspare;IT92962920044;Lawyer;1544669
Bazzi;Coriolano;IT01608320766;Lawyer;1544672
Ferragamo;Ermanno;IT48742790578;Lawyer;1544675
Casellati;Romina;IT70200871203;Lawyer;1544678
Monaco;Umberto;IT95904590726;Lawyer;1544681
Spinelli;Nedda;IT01969380839;Lawyer;1544684
Serraglio;Mirko;IT51612840861;Lawyer;1544687
Tasso;Clelia;IT30694370013;Lawyer;1544690
Leblanc;Veronica;IT41803520588;Lawyer;1544693
Mannoia;Ronaldo;IT22647340888;Lawyer;1544696
Scalfaro;Graziano;IT06899600156;Lawyer;1544699
Renzi;Alphons;IT86513680511;Lawyer;1544702
Contarini;Ricciotti;IT34383240032;Lawyer;1544705
Luxardo;Flavia;IT41979800749;Lawyer;1544708
Cesaroni;Lodovico;IT28392750312;Lawyer;1544711
Finzi;Guglielmo;IT70586970959;Lawyer;1544714
Giannotti;Annalisa;IT92614860168;Lawyer;1544717
Cardano;Agnolo;IT86967710061;Lawyer;1544720
Legnante;Enzo;IT06012510233;Lawyer;1544723
Petrassi;Venancio;IT13876000848;Lawyer;1544726
Infantino;Gastone;IT78989749995;Lawyer;1544729
Roncalli;Gionata;IT53874020315;Lawyer;1544732
Gargallo;Chiara;IT94749420298;Lawyer;1544735
Antelami;Michelotto;IT50490180275;Lawyer;1544738
Grifeo;Amadeo;IT67391560892;Lawyer;1544741
Bacosi;Sylvia;IT20809660762;Lawyer;1544744
Fagiani;Gioffre;IT24467670089;Lawyer;1544747
Gasperi;Santino;IT57204770267;Lawyer;1544750
Carnera;Dolores;IT59809190677;Lawyer;1544753
Taliercio;Raffaellino;IT86405800870;Lawyer;1544756
Comeriato;Amico;IT72209620524;Lawyer;1544759
Pinamonte;Tiziano;IT68465280698;Lawyer;1544762
Spinola;Pompeo;IT75696780180;Lawyer;1544765
Manzoni;Elvira;IT13431120974;Lawyer;1544768
Gabbana;Torquato;IT82013660798;Lawyer;1544771
Pratesi;Elisa;IT40947580235;Lawyer;1544774
Garobbio;Piero;IT32789160267;Lawyer;1544777
Martucci;Stefano;IT77660060193;Lawyer;1544780
Trapani;Victoria;IT64106980960;Lawyer;1544783
Rosiello;Angelo;IT45567810093;Lawyer;1544786
Pizzamano;Irma;IT04262770672;Lawyer;1544789
Tomei;Panfilo;IT94118370843;Lawyer;1544792
Gianvecchio;Coriolano;IT40214600435;Lawyer;1544795
Balbi;Gianfrancesco;IT32679370455;Lawyer;1544798
Ciampi;Giulietta;IT77981090499;Lawyer;1544801
Angeli;Umberto;IT08981440509;Lawyer;1544804
Sandi;Rossana;IT88424950926;Lawyer;1544807
Disdero;Calogero;IT37357030263;Lawyer;1544810
Paolini;Leopoldo;IT54110120190;Lawyer;1544813
Pometta;Ilaria;IT11470780708;Lawyer;1544816
Bertoni;Milena;IT66607860955;Lawyer;1544819
Saracino;Franco;IT54291450531;Lawyer;1544822
Pausini;Bianca;IT64888040504;Lawyer;1544825
Fusani;Donato;IT53677220799;Lawyer;1544828
Argento;Durante;IT08284710996;Lawyer;1544831
Balbo;Delfino;IT71757660445;Lawyer;1544834
Monicelli;Ferdinando;IT54850928885;Lawyer;1544837
Bernini;Eraldo;IT06395280123;Lawyer;1544840
Boccherini;Lucio;IT05639970242;Lawyer;1544843
Montalcini;Giampaolo;IT67112460851;Lawyer;1544846
Montessori;Erika;IT14991880320;Lawyer;1544849
Mercadante;Rosario;IT35554661005;Lawyer;1544852
Comencini;Natalia;IT57253580419;Lawyer;1544855
Maccanelli;Margherita;IT67379930240;Lawyer;1544858
Garzoni;Romeo;IT99781200581;Lawyer;1544861
Falier;Gianfranco;IT93338110013;Lawyer;1544864
Serao;Lucio;IT67594870106;Lawyer;1544867
Piccinni;Damiano;IT58977080819;Lawyer;1544870
Zoppetti;Gianni;IT66186460706;Lawyer;1544873
Ferrante;Donatella;IT41266080609;Lawyer;1544876
Longhena;Ilaria;IT03020380683;Lawyer;1544879
Morandini;Mirco;IT14615150779;Lawyer;1544882
Montalti;Eleanora;IT73554140209;Lawyer;1544885
Grassi;Alessandro;IT13292180943;Lawyer;1544888
Carosone;Dino;IT61005790151;Lawyer;1544891
Turati;Fiamma;IT20534350101;Lawyer;1544894
Carducci;Flavia;IT83035830088;Lawyer;1544897
Boaga;Amico;IT91239720047;Lawyer;1544900
Columbo;Gianluca;IT10784800178;Lawyer;1544903
Malacarne;Erika;IT72222240078;Lawyer;1544906
Tutino;Rosario;IT19150821205;Lawyer;1544909
Chittolini;Raffaellino;IT94690920106;Lawyer;1544912
Mercati;Corrado;IT57759290323;Lawyer;1544915
Turchi;Melissa;IT46764260025;Lawyer;1544918
Gargallo;Ninetta;IT24843880410;Lawyer;1544921
Piccinni;Lisa;IT85726920177;Lawyer;1544924
Salata;Livio;IT84363120969;Lawyer;1544927
Lupo;Nicoletta;IT53179180079;Lawyer;1544930
Mercantini;Damiano;IT67420030602;Lawyer;1544933
Casaleggio;Ignazio;IT44304070186;Lawyer;1544936
Tacchini;Delfino;IT08169610923;Lawyer;1544939
Carriera;Victoria;IT20518580616;Lawyer;1544942
Zoppetti;Veronica;IT33721060953;Lawyer;1544945
Anguissola;Gelsomina;IT48830450127;Lawyer;1544948
Bignami;Paulina;IT23469650180;Lawyer;1544951
Scaramucci;Giulietta;IT82194740930;Lawyer;1544954
Udinese;Vincenzo;IT78994770937;Lawyer;1544957
Tencalla;Calcedonio;IT70215980189;Lawyer;1544960
Chindamo;Nadia;IT46003450593;Lawyer;1544963
Pizzetti;Orlando;IT86293070768;Lawyer;1544966
Sibilia;Gloria;IT27593720835;Lawyer;1544969
Greco;Livia;IT70647500878;Lawyer;1544972
Giradello;Antonina;IT61075200453;Lawyer;1544975
Chiappetta;Laura;IT55781590033;Lawyer;1544978
Bertoni;Sonia;IT76989080668;Lawyer;1544981
Gelli;Ermenegildo;IT51350190545;Lawyer;1544984
Calvo;Flavio;IT68571070041;Lawyer;1544987
Pignatti;Zaira;IT73755590632;Lawyer;1544990
Casaleggio;Arsenio;IT49059500527;Lawyer;1544993
Paolucci;Valentina;IT09735700800;Lawyer;1544996
Guarana;Romina;IT03616110858;Lawyer;1544999
Maglio;Zaira;IT41520410139;Lawyer;1545002
Ferretti;Toni;IT93419590240;Lawyer;1545005
Coppola;Gaetano;IT02722220379;Lawyer;1545008
Ferrazzi;Gemma;IT87482780332;Lawyer;1545011
Palombi;Susanna;IT10142080380;Lawyer;1545014
Morucci;Isa;IT75742040316;Lawyer;1545017
Giammusso;Calogero;IT75587590300;Lawyer;1545020
Ferrazzi;Dante;IT48170780232;Lawyer;1545023
Moretti;Angelica;IT63253421216;Lawyer;1545026
Comisso;Calogero;IT59249200169;Lawyer;1545029
Tosto;Vincenza;IT73986498886;Lawyer;1545032
Scarlatti;Gemma;IT63156480392;Lawyer;1545035
Spadafora;Puccio;IT93471870191;Lawyer;1545038
Condoleo;Mattia;IT58438550368;Lawyer;1545041
